Diretório,Arquivo,Município,Zona Eleitoral,Local de Votação,Seção Eleitoral,Versão da aplicação,Turno da UE,Identificação do Modelo de Urna,Fase da UE,Serial de votação da MV
2022_2t_AM,o00407-0255000020627.logjez,02550,0002,1910,0627,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,709DD3FB
2022_2t_AM,o00407-0255000020628.logjez,02550,0002,1996,0628,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,7026170D
2022_2t_AM,o00407-0255000020629.logjez,02550,0002,1899,0629,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,7AB48469
2022_2t_AM,o00407-0255000020630.logjez,02550,0002,2046,0630,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B5FB652F
2022_2t_AM,o00407-0255000020631.logjez,02550,0002,2038,0631,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FFD0B996
2022_2t_AM,o00407-0255000020632.logjez,02550,0002,1856,0632,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,AB136A3E
2022_2t_AM,o00407-0255000020633.logjez,02550,0002,2003,0633,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B1FD38EB
2022_2t_AM,o00407-0255000020634.logjez,02550,0002,1929,0634,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,D00A0A1E
2022_2t_AM,o00407-0255000020635.logjez,02550,0002,2011,0635,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FD3D01DA
2022_2t_AM,o00407-0255000020636.logjez,02550,0002,2046,0636,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,E8F23BCE
2022_2t_AM,o00407-0255000020637.logjez,02550,0002,2054,0637,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,38D3F531
2022_2t_AM,o00407-0255000020638.logjez,02550,0002,1996,0638,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,EC5352BE
2022_2t_AM,o00407-0255000020639.logjez,02550,0002,1988,0639,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,2455CCC4
2022_2t_AM,o00407-0255000020640.logjez,02550,0002,1880,0640,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,BB7ECB61
2022_2t_AM,o00407-0255000020641.logjez,02550,0002,1872,0641,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1101236C
2022_2t_AM,o00407-0255000020642.logjez,02550,0002,2046,0642,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,5C96A36A
2022_2t_AM,o00407-0255000020643.logjez,02550,0002,2020,0643,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,77BE113E
2022_2t_AM,o00407-0255000020644.logjez,02550,0002,1856,0644,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,3957D5FB
2022_2t_AM,o00407-0255000020645.logjez,02550,0002,2003,0645,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,BF60D8B6
2022_2t_AM,o00407-0255000020646.logjez,02550,0002,1929,0646,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,517C6A5E
2022_2t_AM,o00407-0255000020647.logjez,02550,0002,2011,0647,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B75B2D6E
2022_2t_AM,o00407-0255000020648.logjez,02550,0002,2062,0648,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,01FFBF1B
2022_2t_AM,o00407-0255000020649.logjez,02550,0002,2046,0649,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9B2AEC5A
2022_2t_AM,o00407-0255000020650.logjez,02550,0002,1902,0650,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,01D8796C
2022_2t_AM,o00407-0255000020651.logjez,02550,0002,2054,0651,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9EBBBEDF
2022_2t_AM,o00407-0255000020652.logjez,02550,0002,1953,0652,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,9E275437
2022_2t_AM,o00407-0255000020653.logjez,02550,0002,2046,0653,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B783C344
2022_2t_AM,o00407-0255000020654.logjez,02550,0002,1910,0654,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,96DA0683
2022_2t_AM,o00407-0255000020655.logjez,02550,0002,1872,0655,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,4AFD09C1
2022_2t_AM,o00407-0255000020656.logjez,02550,0002,1880,0656,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,2204D13B
2022_2t_AM,o00407-0255000020657.logjez,02550,0002,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,6C53109F
2022_2t_AM,o00407-0255000020658.logjez,02550,0002,2046,0658,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,005316B9
2022_2t_AM,o00407-0255000020659.logjez,02550,0002,1856,0659,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,745C7A5B
2022_2t_AM,o00407-0255000020660.logjez,02550,0002,2003,0660,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,7A07CDDC
2022_2t_AM,o00407-0255000020661.logjez,02550,0002,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,EA5EA092
2022_2t_AM,o00407-0255000020662.logjez,02550,0002,2046,0662,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,77493407
2022_2t_AM,o00407-0255000020663.logjez,02550,0002,2046,0663,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,781E01B6
2022_2t_AM,o00407-0255000020664.logjez,02550,0002,2054,0664,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,E826741E
2022_2t_AM,o00407-0255000020665.logjez,02550,0002,1872,0665,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,757281B1
2022_2t_AM,o00407-0255000020666.logjez,02550,0002,2046,0666,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,55CBA733
2022_2t_AM,o00407-0255000020667.logjez,02550,0002,2003,0667,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,915A27FC
2022_2t_AM,o00407-0255000020668.logjez,02550,0002,2062,0668,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1BE0FC4F
2022_2t_AM,o00407-0255000020669.logjez,02550,0002,1880,0669,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,42711053
2022_2t_AM,o00407-0255000020670.logjez,02550,0002,1856,0670,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,DB9B9D58
2022_2t_AM,o00407-0255000020671.logjez,02550,0002,2038,0671,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FD6C6CE3
2022_2t_AM,o00407-0255000020672.logjez,02550,0002,1910,0672,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,D7D5A285
2022_2t_AM,o00407-0255000020673.logjez,02550,0002,2046,0673,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,285580C0
2022_2t_AM,o00407-0255000020674.logjez,02550,0002,1988,0674,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,9563BCB6
2022_2t_AM,o00407-0255000020675.logjez,02550,0002,1902,0675,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,18286697
2022_2t_AM,o00407-0255000020676.logjez,02550,0002,2011,0676,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,C20D4A15
2022_2t_AM,o00407-0255000020677.logjez,02550,0002,2046,0677,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B1D78697
2022_2t_AM,o00407-0255000020678.logjez,02550,0002,2003,0678,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,05D0F970
2022_2t_AM,o00407-0255000020679.logjez,02550,0002,2038,0679,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,EC8BEB1C
2022_2t_AM,o00407-0255000020680.logjez,02550,0002,1872,0680,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A3702880
2022_2t_AM,o00407-0255000020681.logjez,02550,0002,2046,0681,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,212CEDED
2022_2t_AM,o00407-0255000020682.logjez,02550,0002,2054,0682,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,92D08855
2022_2t_AM,o00407-0255000020683.logjez,02550,0002,1953,0683,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,A3E762FF
2022_2t_AM,o00407-0255000020684.logjez,02550,0002,2011,0684,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A1BD8664
2022_2t_AM,o00407-0255000020685.logjez,02550,0002,1872,0685,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A4F1CE0A
2022_2t_AM,o00407-0255000020686.logjez,02550,0002,2062,0686,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,51FA3800
2022_2t_AM,o00407-0255000020687.logjez,02550,0002,2020,0687,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,6E1DF1AE
2022_2t_AM,o00407-0255000020688.logjez,02550,0002,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FBA48B32
2022_2t_AM,o00407-0255000020689.logjez,02550,0002,1910,0689,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,7E7FF037
2022_2t_AM,o00407-0255000020690.logjez,02550,0002,1902,0690,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1B1A03AF
2022_2t_AM,o00407-0255000020691.logjez,02550,0002,2011,0691,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,72F446BA
2022_2t_AM,o00407-0255000020692.logjez,02550,0002,2054,0692,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,2977EFC2
2022_2t_AM,o00407-0255000020693.logjez,02550,0002,2046,0693,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9D016E3C
2022_2t_AM,o00407-0255000020694.logjez,02550,0002,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9F3742F2
2022_2t_AM,o00407-0255000020695.logjez,02550,0002,2011,0695,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,0C8AD626
2022_2t_AM,o00407-0255000020696.logjez,02550,0068,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,3394A1BF
2022_2t_AM,o00407-0255000020697.logjez,02550,0002,2054,0697,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FF2AB696
2022_2t_AM,o00407-0255000020698.logjez,02550,0002,1910,0698,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,5541DFC8
2022_2t_AM,o00407-0255000020699.logjez,02550,0002,2011,0699,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,23ADF611
2022_2t_AM,o00407-0255000020700.logjez,02550,0002,2038,0700,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,01C13F35
2022_2t_AM,o00407-0255000020701.logjez,02550,0002,1872,0701,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1A1C81BC
2022_2t_AM,o00407-0255000020702.logjez,02550,0002,2011,0702,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,EDBC9D5F
2022_2t_AM,o00407-0255000020703.logjez,02550,0002,2054,0703,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,56497E21
2022_2t_AM,o00407-0255000020704.logjez,02550,0002,1902,0704,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,841E57F4
2022_2t_AM,o00407-0255000020705.logjez,02550,0002,1953,0705,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,4EA9F3BF
2022_2t_AM,o00407-0255000020706.logjez,02550,0002,1910,0706,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A9D0ED5E
2022_2t_AM,o00407-0255000020707.logjez,02550,0002,1856,0707,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9D55A2BF
2022_2t_AM,o00407-0255000020708.logjez,02550,0002,1872,0708,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,CAC537F1
2022_2t_AM,o00407-0255000020709.logjez,02550,0002,2062,0709,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,3CD722E4
2022_2t_AM,o00407-0255000020711.logjez,02550,0002,2054,0711,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1FCA8D4A
2022_2t_AM,o00407-0255000020712.logjez,02550,0002,2038,0712,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,464531FB
2022_2t_AM,o00407-0255000020713.logjez,02550,0002,2070,0713,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,53240807
2022_2t_AM,o00407-0255000020714.logjez,02550,0002,1910,0714,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,11237F66
2022_2t_AM,o00407-0255000020715.logjez,02550,0002,2062,0715,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FEA0F0CA
2022_2t_AM,o00407-0255000020716.logjez,02550,0002,1902,0716,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,547AF45C
2022_2t_AM,o00407-0255000020717.logjez,02550,0002,2054,0717,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,02103E52
2022_2t_AM,o00407-0255000020718.logjez,02550,0002,1910,0718,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1787C25A
2022_2t_AM,o00407-0255000020719.logjez,02550,0002,2062,0719,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,CC4D52DB
2022_2t_AM,o00407-0255000020720.logjez,02550,0002,1872,0720,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,8D936921
2022_2t_AM,o00407-0255000020721.logjez,02550,0002,2046,0721,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,5A796174
2022_2t_AM,o00407-0255000020722.logjez,02550,0002,2062,0722,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,DF775766
2022_2t_AM,o00407-0255000020723.logjez,02550,0002,2046,0723,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,4EDB40FF
2022_2t_AM,o00407-0255000020724.logjez,02550,0002,2038,0724,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,75B0AC80
2022_2t_AM,o00407-0255000020725.logjez,02550,0002,1953,0725,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,4F6BF731
2022_2t_AM,o00407-0255000020726.logjez,02550,0002,2054,0726,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,83DB5796
2022_2t_AM,o00407-0255000020727.logjez,02550,0002,2046,0727,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,3C103E15
2022_2t_AM,o00407-0255000020728.logjez,02550,0002,1910,0728,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,567D2052
2022_2t_AM,o00407-0255000020729.logjez,02550,0002,1856,0729,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,09A24140
2022_2t_AM,o00407-0255000020730.logjez,02550,0002,2046,0730,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B76C820F
2022_2t_AM,o00407-0255000020731.logjez,02550,0002,1872,0731,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A8483598
2022_2t_AM,o00407-0255000020732.logjez,02550,0002,1988,0732,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,9B0AB78E
2022_2t_AM,o00407-0255000020733.logjez,02550,0002,1902,0733,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,E9D6A3CD
2022_2t_AM,o00407-0255000020734.logjez,02550,0002,2046,0734,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,89D93DB7
2022_2t_AM,o00407-0255000020735.logjez,02550,0002,2046,0735,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9A5EA40D
2022_2t_AM,o00407-0255000020736.logjez,02550,0002,2046,0736,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,C3C43C6E
2022_2t_AM,o00407-0255000020737.logjez,02550,0002,1910,0737,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,AE222017
2022_2t_AM,o00407-0255000020738.logjez,02550,0002,2054,0738,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,0659AB26
2022_2t_AM,o00407-0255000020739.logjez,02550,0002,2046,0739,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,973B62FA
2022_2t_AM,o00407-0255000020740.logjez,02550,0002,2062,0740,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,228DD259
2022_2t_AM,o00407-0255000020741.logjez,02550,0002,2046,0741,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,18C8FEAC
2022_2t_AM,o00407-0255000020742.logjez,02550,0002,1872,0742,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,84C7D2AD
2022_2t_AM,o00407-0255000020743.logjez,02550,0002,2054,0743,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,8B559416
2022_2t_AM,o00407-0255000020744.logjez,02550,0002,2046,0744,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,065C227F
2022_2t_AM,o00407-0255000020745.logjez,02550,0002,1988,0745,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,52CD3B5F
2022_2t_AM,o00407-0255000020746.logjez,02550,0002,2062,0746,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,C972DFA2
2022_2t_AM,o00407-0255000020747.logjez,02550,0002,1910,0747,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A12E5AB6
2022_2t_AM,o00407-0255000020749.logjez,02550,0002,1872,0749,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,65E2E442
2022_2t_AM,o00407-0255000020755.logjez,02550,0002,2020,0755,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,441613F5
2022_2t_AM,o00407-0255000020757.logjez,02550,0002,2062,0757,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,E72F7342
2022_2t_AM,o00407-0255000020758.logjez,02550,0002,1910,0758,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,23398F79
2022_2t_AM,o00407-0255000020759.logjez,02550,0002,2070,0759,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,E4C72D01
2022_2t_AM,o00407-0255000020760.logjez,02550,0002,1872,0760,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,226A1AE5
2022_2t_AM,o00407-0255000020762.logjez,02550,0002,1902,0762,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1FD59673
2022_2t_AM,o00407-0255000020763.logjez,02550,0002,2054,0763,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,5232059B
2022_2t_AM,o00407-0255000020764.logjez,02550,0002,1910,0764,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,4521DE8B
2022_2t_AM,o00407-0255000020765.logjez,02550,0002,1953,0765,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,9900ECEA
2022_2t_AM,o00407-0255000020766.logjez,02550,0002,1902,0766,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,234F4EA3
2022_2t_AM,o00407-0255000020767.logjez,02550,0002,1856,0767,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A0FF0867
2022_2t_AM,o00407-0255000020768.logjez,02550,0002,1910,0768,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,38F29428
2022_2t_AM,o00407-0255000020769.logjez,02550,0002,2070,0769,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,4F6291DF
2022_2t_AM,o00407-0255000020770.logjez,02550,0002,1902,0770,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,070B383E
2022_2t_AM,o00407-0255000020771.logjez,02550,0002,1910,0771,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,EE2C0F8B
2022_2t_AM,o00407-0255000020772.logjez,02550,0002,1910,0772,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,B6ED13E1
2022_2t_AM,o00407-0255000020773.logjez,02550,0002,2054,0773,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,CAEECDDB
2022_2t_AM,o00407-0255000020774.logjez,02550,0002,1902,0774,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,46C11AD7
2022_2t_AM,o00407-0255000020775.logjez,02550,0002,1953,0775,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,42953B1F
2022_2t_AM,o00407-0255000020776.logjez,02550,0002,1910,0776,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,83BE8B40
2022_2t_AM,o00407-0255000020777.logjez,02550,0002,1902,0777,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,6DDAAFD5
2022_2t_AM,o00407-0255000020778.logjez,02550,0002,2070,0778,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,66701106
2022_2t_AM,o00407-0255000020779.logjez,02550,0002,1910,0779,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,585FCCE2
2022_2t_AM,o00407-0255000020780.logjez,02550,0002,1856,0780,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1CDD4D36
2022_2t_AM,o00407-0255000020781.logjez,02550,0002,1910,0781,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FBBFF27D
2022_2t_AM,o00407-0255000020782.logjez,02550,0002,1953,0782,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,B0D7EC00
2022_2t_AM,o00407-0255000020783.logjez,02550,0002,1902,0783,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,80D37670
2022_2t_AM,o00407-0255000020784.logjez,02550,0002,2054,0784,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,AA5FCBC9
2022_2t_AM,o00407-0255000020785.logjez,02550,0002,1910,0785,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,090A4CE1
2022_2t_AM,o00407-0255000020786.logjez,02550,0002,1856,0786,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,6B130816
2022_2t_AM,o00407-0255000020787.logjez,02550,0002,2054,0787,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,E8D806FF
2022_2t_AM,o00407-0255000020788.logjez,02550,0002,1910,0788,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,6DA30137
2022_2t_AM,o00407-0255000020789.logjez,02550,0002,2070,0789,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,40CE0240
2022_2t_AM,o00407-0255000020790.logjez,02550,0002,1902,0790,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,02E0B583
2022_2t_AM,o00407-0255000020791.logjez,02550,0002,1953,0791,8.26.0.0 - Onça-pintada,1º turno,UE2009,Oficial,4B7389CF
2022_2t_AM,o00407-0255000020792.logjez,02550,0002,2054,0792,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,9F44043D
2022_2t_AM,o00407-0255000020793.logjez,02550,0002,1910,0793,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,10243985
2022_2t_AM,o00407-0255000020794.logjez,02550,0002,1856,0794,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FD75ABFF
2022_2t_AM,o00407-0255000020795.logjez,02550,0002,1902,0795,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A7CFF936
2022_2t_AM,o00407-0255000020796.logjez,02550,0002,1910,0796,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,42E80E21
2022_2t_AM,o00407-0255000020797.logjez,02550,0002,2070,0797,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,4BF0572B
2022_2t_AM,o00407-0255000020798.logjez,02550,0002,2054,0798,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,1D3EA26C
2022_2t_AM,o00407-0255000020799.logjez,02550,0002,1910,0799,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,6B70CF8C
2022_2t_AM,o00407-0255000310001.logjez,02550,0031,2232,0001,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,EC44A07F
2022_2t_AM,o00407-0255000310013.logjez,02550,0031,2151,0013,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,27BBCB94
2022_2t_AM,o00407-0255000310023.logjez,02550,0031,2003,0023,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,D6EC2280
2022_2t_AM,o00407-0255000310035.logjez,02550,0031,2194,0035,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,8B6A3E12
2022_2t_AM,o00407-0255000310044.logjez,02550,0031,2160,0044,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,1A559C92
2022_2t_AM,o00407-0255000310046.logjez,02550,0031,2178,0046,8.26.0.0 - Onça-pintada,1º turno,UE2015,Oficial,3CA5A336
2022_2t_AM,o00407-0255000310055.logjez,02550,0031,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,74BB1931
2022_2t_AM,o00407-0255000310056.logjez,02550,0031,1988,0056,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,590FD7D8
2022_2t_AM,o00407-0255000310062.logjez,02550,0031,2135,0062,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,FB9CFCD1
2022_2t_AM,o00407-0255000310073.logjez,02550,0031,2186,0073,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,254794E9
2022_2t_AM,o00407-0255000310080.logjez,02550,0031,2127,0080,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,2F0B7D80
2022_2t_AM,o00407-0255000310084.logjez,02550,0031,2216,0084,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,63AC0B9C
2022_2t_AM,o00407-0255000310098.logjez,02550,0031,2208,0098,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,341D00A3
2022_2t_AM,o00407-0255000310100.logjez,02550,0031,2143,0100,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A734FCCB
2022_2t_AM,o00407-0255000310384.logjez,02550,0031,1899,0384,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,C49DEDC6
2022_2t_AM,o00407-0255000310408.logjez,02550,0031,1945,0408,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,EB102BA1
2022_2t_AM,o00407-0255000310427.logjez,02550,0031,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,735DC00F
2022_2t_AM,o00407-0255000310479.logjez,02550,0031,2011,0479,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A2D1127B
2022_2t_AM,o00407-0255000310484.logjez,02550,0031,2020,0484,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,BE44CC2C
2022_2t_AM,o00407-0255000310489.logjez,02550,0031,2038,0489,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,BE71250B
2022_2t_AM,o00407-0255000310493.logjez,02550,0031,2046,0493,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,3BED626F
2022_2t_AM,o00407-0255000310500.logjez,02550,0031,2054,0500,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,55AFE14B
2022_2t_AM,o00407-0255000310507.logjez,02550,0031,2062,0507,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,A8519BDC
2022_2t_AM,o00407-0255000310519.logjez,02550,0031,2089,0519,8.26.0.0 - Onça-pintada,1º turno,UE2020,Oficial,D1383D1C
