Diretório,Arquivo,Município,Zona Eleitoral,Local de Votação,Seção Eleitoral,Versão da aplicação,Turno da UE,Identificação do Modelo de Urna,Fase da UE,Serial de votação da MV
2022_2t_ES,o00407-5601400080138.logjez,56014,0008,1023,0138,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,D2190A36
2022_2t_ES,o00407-5601400080139.logjez,56014,0008,1554,0139,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,1F4DAF6B
2022_2t_ES,o00407-5601400080140.logjez,56014,0008,1023,0140,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,0DCE52F5
2022_2t_ES,o00407-5601400080143.logjez,56014,0008,1589,0143,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,320CE868
2022_2t_ES,o00407-5601400080147.logjez,56014,0008,1074,0147,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,66BA6C92
2022_2t_ES,o00407-5601400080149.logjez,56014,0008,1350,0149,8.26.0.0 - Onça-pintada,1º turno,UE2010,Oficial,40F350EB
2022_2t_ES,o00407-5602200230036.logjez,56022,0023,1163,0036,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,48CA4A7D
2022_2t_ES,o00407-5602200230037.logjez,56022,0023,1163,0037,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,A9A03E46
2022_2t_ES,o00407-5602200230038.logjez,56022,0023,1163,0038,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,65DE2FA0
2022_2t_ES,o00407-5602200230039.logjez,56022,0023,1163,0039,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,CCD558E3
2022_2t_ES,o00407-5602200230040.logjez,56022,0023,1163,0040,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,81208989
2022_2t_ES,o00407-5602200230041.logjez,56022,0023,1163,0041,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,C69A50A5
2022_2t_ES,o00407-5602200230042.logjez,56022,0023,1163,0042,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,E0368FAF
2022_2t_ES,o00407-5602200230043.logjez,56022,0023,1163,0043,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,FE395010
2022_2t_ES,o00407-5602200230044.logjez,56022,0023,1163,0044,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,D8AF75EA
2022_2t_ES,o00407-5602200230045.logjez,56022,0023,1171,0045,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,3196DBF1
2022_2t_ES,o00407-5602200230046.logjez,56022,0023,1180,0046,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,4A1E29B4
2022_2t_ES,o00407-5602200230047.logjez,56022,0023,1180,0047,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,7818D992
2022_2t_ES,o00407-5602200230048.logjez,56022,0023,1180,0048,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,BA60B5AB
2022_2t_ES,o00407-5602200230049.logjez,56022,0023,1198,0049,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,5AF03D5D
2022_2t_ES,o00407-5602200230050.logjez,56022,0023,1198,0050,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,C9F0BDEF
2022_2t_ES,o00407-5602200230058.logjez,56022,0023,1252,0058,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,7A3CE2DB
2022_2t_ES,o00407-5602200230059.logjez,56022,0023,1252,0059,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,CCCCB1AE
2022_2t_ES,o00407-5602200230060.logjez,56022,0023,1252,0060,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,DBA5B278
2022_2t_ES,o00407-5602200230061.logjez,56022,0023,1252,0061,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,D39BEBBA
2022_2t_ES,o00407-5602200230062.logjez,56170,0023,0000,0000,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,9217934C
2022_2t_ES,o00407-5602200230093.logjez,56022,0023,1449,0093,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,2E54E041
2022_2t_ES,o00407-5602200230094.logjez,56022,0023,1449,0094,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,31D420C8
2022_2t_ES,o00407-5602200230095.logjez,56022,0023,1449,0095,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,8A41BAF4
2022_2t_ES,o00407-5602200230096.logjez,56022,0023,1449,0096,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,634C2323
2022_2t_ES,o00407-5602200230097.logjez,56022,0023,1449,0097,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,80D968E5
2022_2t_ES,o00407-5602200230099.logjez,56022,0023,1449,0099,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,29EDFEA7
2022_2t_ES,o00407-5602200230100.logjez,56022,0023,1449,0100,8.26.0.0 - Onça-pintada,1º turno,UE2013,Oficial,DAF2367A
